"Branch","Location","Accounting Document No","Document No","Posting Date","Created Date","Created By","Order No","Order Date","Party Code","Party Name","GL Code","GL Name","Transaction Type","Type(Dr/Cr)","Amount","Clearing Document No","Clearing Document Date","Cleared By"
"West Bengal","Barasat","9900000152","1673954183214/1","08-02-2023","08-02-2023 12:12:18","Mr.Guria","-","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000151","1673954183214/1","08-02-2023","08-02-2023 12:12:18","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000151","1673954183214/1","08-02-2023","08-02-2023 12:12:18","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000150","1673954183214/1","08-02-2023","08-02-2023 12:10:32","Mr.Guria","SO2303003","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000150","1673954183214/1","08-02-2023","08-02-2023 12:10:32","Mr.Guria","SO2303003","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000150","1673954183214/1","08-02-2023","08-02-2023 12:10:32","Mr.Guria","SO2303003","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000149","1673954183214/1","08-02-2023","08-02-2023 12:10:32","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000149","1673954183214/1","08-02-2023","08-02-2023 12:10:32","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000148","1673954183214/1","08-02-2023","08-02-2023 12:05:47","Mr.Guria","-","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000148","1673954183214/1","08-02-2023","08-02-2023 12:05:47","Mr.Guria","-","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000148","1673954183214/1","08-02-2023","08-02-2023 12:05:47","Mr.Guria","-","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000147","1673954183214/1","08-02-2023","08-02-2023 12:05:47","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000147","1673954183214/1","08-02-2023","08-02-2023 12:05:47","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000146","1673954183214/1","08-02-2023","08-02-2023 12:05:08","Mr.Guria","-","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000146","1673954183214/1","08-02-2023","08-02-2023 12:05:08","Mr.Guria","-","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000146","1673954183214/1","08-02-2023","08-02-2023 12:05:08","Mr.Guria","-","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000145","1673954183214/1","08-02-2023","08-02-2023 12:05:08","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000145","1673954183214/1","08-02-2023","08-02-2023 12:05:08","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000144","1673954183214/1","08-02-2023","08-02-2023 11:56:06","Mr.Guria","-","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000144","1673954183214/1","08-02-2023","08-02-2023 11:56:06","Mr.Guria","-","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000144","1673954183214/1","08-02-2023","08-02-2023 11:56:06","Mr.Guria","-","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000143","1673954183214/1","08-02-2023","08-02-2023 11:56:06","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000143","1673954183214/1","08-02-2023","08-02-2023 11:56:06","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000142","JRS/22-23GK/0039","08-02-2023","08-02-2023 11:49:22","Super User","-","01-11-2022","-","-","20301001","GR/IR","Purchase","DR","15400.00","-","-","-"
"West Bengal","Barasat","9900000142","JRS/22-23GK/0039","08-02-2023","08-02-2023 11:49:22","Super User","-","01-11-2022","-","-","20304001","Input CGST","Purchase","DR","2772.00","-","-","-"
"West Bengal","Barasat","9900000142","JRS/22-23GK/0039","08-02-2023","08-02-2023 11:49:22","Super User","-","01-11-2022","-","-","20301000","Trade Payables","Purchase","CR","-18172.00","-","-","-"
"West Bengal","Barasat","9900000141","JRS/22-23GK/0039","08-02-2023","08-02-2023 11:41:13","Super User","-","01-11-2022","-","-","10102001","RM Inventory","Purchase","DR","15400.00","-","-","-"
"West Bengal","Barasat","9900000141","JRS/22-23GK/0039","08-02-2023","08-02-2023 11:41:13","Super User","-","01-11-2022","-","-","20301001","GR/IR","Purchase","CR","-15400.00","-","-","-"
"West Bengal","Barasat","9900000140","1671863173663/1","04-02-2023","04-02-2023 09:19:36","Mr.Guria","-","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000140","1671863173663/1","04-02-2023","04-02-2023 09:19:36","Mr.Guria","-","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000140","1671863173663/1","04-02-2023","04-02-2023 09:19:36","Mr.Guria","-","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000139","1671863173663/1","04-02-2023","04-02-2023 09:19:36","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000138","1671863173663/1","04-02-2023","04-02-2023 09:18:45","Mr.Guria","-","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000138","1671863173663/1","04-02-2023","04-02-2023 09:18:45","Mr.Guria","-","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000138","1671863173663/1","04-02-2023","04-02-2023 09:18:45","Mr.Guria","-","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000137","1671863173663/1","04-02-2023","04-02-2023 09:18:45","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000136","1671863173663/1","04-02-2023","04-02-2023 09:17:29","Mr.Guria","-","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000136","1671863173663/1","04-02-2023","04-02-2023 09:17:29","Mr.Guria","-","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000136","1671863173663/1","04-02-2023","04-02-2023 09:17:29","Mr.Guria","-","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000135","1671863173663/1","04-02-2023","04-02-2023 09:17:29","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000134","1671863173663/1","04-02-2023","04-02-2023 09:16:55","Mr.Guria","-","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000134","1671863173663/1","04-02-2023","04-02-2023 09:16:55","Mr.Guria","-","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000134","1671863173663/1","04-02-2023","04-02-2023 09:16:55","Mr.Guria","-","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000133","1671863173663/1","04-02-2023","04-02-2023 09:16:55","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000132","1671863173663/1","04-02-2023","04-02-2023 09:15:02","Mr.Guria","-","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000132","1671863173663/1","04-02-2023","04-02-2023 09:15:02","Mr.Guria","-","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000132","1671863173663/1","04-02-2023","04-02-2023 09:15:02","Mr.Guria","-","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000131","1671863173663/1","04-02-2023","04-02-2023 09:15:02","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000130","1671863173663/1","04-02-2023","04-02-2023 09:11:34","Mr.Guria","-","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000130","1671863173663/1","04-02-2023","04-02-2023 09:11:34","Mr.Guria","-","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000130","1671863173663/1","04-02-2023","04-02-2023 09:11:34","Mr.Guria","-","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000129","1671863173663/1","04-02-2023","04-02-2023 09:11:34","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000128","1671863173663/1","04-02-2023","04-02-2023 09:09:41","Mr.Guria","-","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000128","1671863173663/1","04-02-2023","04-02-2023 09:09:41","Mr.Guria","-","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000128","1671863173663/1","04-02-2023","04-02-2023 09:09:41","Mr.Guria","-","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000127","1671863173663/1","04-02-2023","04-02-2023 09:09:41","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000126","1671863173663/1","04-02-2023","04-02-2023 09:08:22","Mr.Guria","-","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000126","1671863173663/1","04-02-2023","04-02-2023 09:08:22","Mr.Guria","-","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000126","1671863173663/1","04-02-2023","04-02-2023 09:08:22","Mr.Guria","-","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000125","1671863173663/1","04-02-2023","04-02-2023 09:08:22","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000124","1671863173663/1","04-02-2023","04-02-2023 09:08:09","Mr.Guria","-","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000124","1671863173663/1","04-02-2023","04-02-2023 09:08:09","Mr.Guria","-","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000124","1671863173663/1","04-02-2023","04-02-2023 09:08:09","Mr.Guria","-","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000123","1671863173663/1","04-02-2023","04-02-2023 09:08:09","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000122","1671863173663/1","04-02-2023","04-02-2023 09:04:41","Mr.Guria","-","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000122","1671863173663/1","04-02-2023","04-02-2023 09:04:41","Mr.Guria","-","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000122","1671863173663/1","04-02-2023","04-02-2023 09:04:41","Mr.Guria","-","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000121","1671863173663/1","04-02-2023","04-02-2023 09:04:41","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000120","1671863173663/1","04-02-2023","04-02-2023 09:01:58","Mr.Guria","-","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000120","1671863173663/1","04-02-2023","04-02-2023 09:01:58","Mr.Guria","-","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000120","1671863173663/1","04-02-2023","04-02-2023 09:01:58","Mr.Guria","-","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000119","1671863173663/1","04-02-2023","04-02-2023 09:01:58","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000118","1671863173663/1","04-02-2023","04-02-2023 08:59:19","Mr.Guria","-","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000118","1671863173663/1","04-02-2023","04-02-2023 08:59:19","Mr.Guria","-","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000118","1671863173663/1","04-02-2023","04-02-2023 08:59:19","Mr.Guria","-","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000117","1671863173663/1","04-02-2023","04-02-2023 08:59:18","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000116","1671863173663/1","04-02-2023","04-02-2023 08:58:37","Mr.Guria","-","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000116","1671863173663/1","04-02-2023","04-02-2023 08:58:37","Mr.Guria","-","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000116","1671863173663/1","04-02-2023","04-02-2023 08:58:37","Mr.Guria","-","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000115","1671863173663/1","04-02-2023","04-02-2023 08:58:37","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000114","1671863173663/1","04-02-2023","04-02-2023 08:56:36","Mr.Guria","-","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000114","1671863173663/1","04-02-2023","04-02-2023 08:56:36","Mr.Guria","-","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000114","1671863173663/1","04-02-2023","04-02-2023 08:56:36","Mr.Guria","-","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000113","1671863173663/1","04-02-2023","04-02-2023 08:56:36","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000112","1671863173663/1","04-02-2023","04-02-2023 08:52:54","Mr.Guria","SO2302042","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000112","1671863173663/1","04-02-2023","04-02-2023 08:52:54","Mr.Guria","SO2302042","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000112","1671863173663/1","04-02-2023","04-02-2023 08:52:54","Mr.Guria","SO2302042","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000111","1671863173663/1","04-02-2023","04-02-2023 08:52:54","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000110","1671863173663/1","04-02-2023","04-02-2023 08:48:40","Mr.Guria","SO2302041","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000110","1671863173663/1","04-02-2023","04-02-2023 08:48:40","Mr.Guria","SO2302041","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000110","1671863173663/1","04-02-2023","04-02-2023 08:48:40","Mr.Guria","SO2302041","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000109","1671863173663/1","04-02-2023","04-02-2023 08:48:40","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
"West Bengal","Barasat","9900000108","1671863173663/1","04-02-2023","04-02-2023 08:47:48","Mr.Guria","SO2302041","04-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","35.40","-","-","-"
"West Bengal","Barasat","9900000108","1671863173663/1","04-02-2023","04-02-2023 08:47:48","Mr.Guria","SO2302041","04-02-2023","-","-","20304007","Output SGST","Sales","CR","-5.40","-","-","-"
"West Bengal","Barasat","9900000108","1671863173663/1","04-02-2023","04-02-2023 08:47:48","Mr.Guria","SO2302041","04-02-2023","-","-","20304005","Output IGST","Sales","CR","-30.00","-","-","-"
"West Bengal","Barasat","9900000107","1671863173663/1","04-02-2023","04-02-2023 08:47:48","Mr.Guria","SO2302028","04-02-2023","-","-","40101000","COGS","Sales","DR","30.00","-","-","-"
